CustomerID,balance,max_spent,mean_spent,min_spent,n_orders,time_between_orders,total_items,total_items_returned,total_refunded,total_spent,class
17470,2368.57,911.23,592.1425,438.72,4,79.66666667,3389,0,0,2368.57,yes
17483,891.78,555,445.89,336.78,2,48,350,0,0,891.78,yes
17489,652.8,652.8,652.8,652.8,1,365,740,0,0,652.8,yes
17490,879.75,898.5,449.25,0,2,365,392,-5,-18.75,898.5,yes
17491,5757.28,1716.81,1151.456,430.8,5,57.75,3482,0,0,5757.28,yes
17505,1145.84,658.85,572.92,486.99,2,44,556,0,0,1145.84,no
17512,5957.8,1666.4,662.5277778,0,9,25.42857143,5893,-1,-4.95,5962.75,yes
17515,1732.09,699.02,577.3633333,427.4,3,55.5,653,0,0,1732.09,yes
17516,2097.61,1027.25,524.4025,52.8,4,55.33333333,1125,0,0,2097.61,yes
17517,153.94,153.94,153.94,153.94,1,365,102,0,0,153.94,no
17519,4593.52,1148.42,766.4116667,0,6,58,3529,-3,-4.95,4598.47,yes
17521,369.76,369.76,369.76,369.76,1,365,256,0,0,369.76,yes
17525,422.7,422.7,422.7,422.7,1,365,82,0,0,422.7,no
17527,1855.09,1024.71,631.8833333,0,3,108,677,-24,-40.56,1895.65,yes
17530,3986.7,1164.82,569.5285714,30,7,26.16666667,2229,0,0,3986.7,yes
17540,762.9,762.9,762.9,762.9,1,365,190,0,0,762.9,yes
17547,-11.8,0,0,0,1,365,0,-4,-11.8,0,no
17552,900.64,806.04,450.32,94.6,2,0,356,0,0,900.64,yes
17553,1487.6,1487.6,1487.6,1487.6,1,365,1048,0,0,1487.6,no
17554,3502.62,2332.36,1751.31,1170.26,2,25,3880,0,0,3502.62,yes
17555,607.75,607.75,607.75,607.75,1,365,472,0,0,607.75,yes
17556,157.9,157.9,157.9,157.9,1,365,101,0,0,157.9,no
17560,2221.68,925.44,555.42,0,4,51.33333333,1438,0,0,2221.68,yes
17562,2495,1040.36,502,0,5,20.66666667,2221,-4,-15,2510,yes
17567,7090.05,1560.64,1183.325,0,6,55.25,4106,-2,-9.9,7099.95,yes
17571,1778.89,900.97,592.9633333,181.8,3,76,1681,0,0,1778.89,yes
17572,394.2,217.2,197.1,177,2,134,156,0,0,394.2,yes
17574,185.65,185.65,185.65,185.65,1,365,77,0,0,185.65,no
17576,5738.03,1024.29,387.0786667,0,15,21.25,3678,-9,-68.15,5806.18,yes
17581,18955.17,3586.1,914.5071429,0,21,16.1875,10421,-25,-249.48,19204.65,yes
17588,1989.82,1338.7,994.91,651.12,2,60,702,0,0,1989.82,yes
17589,5662.47,1910.87,1887.49,1869.73,3,44.5,3957,0,0,5662.47,yes
17591,5956.03,1398.32,852.4257143,0,7,48.4,2578,-1,-10.95,5966.98,yes
17593,7558.18,2636.86,1893.49,0,4,103.5,4702,-6,-15.78,7573.96,yes
17594,763,763,763,763,1,365,540,0,0,763,yes
17596,5385.77,1657,1346.4425,1203.69,4,76.66666667,8906,0,0,5385.77,yes
17602,2727.34,1728.89,685.2725,0,4,99.5,2922,-11,-13.75,2741.09,yes
17609,1510.85,1222.7,506.3833333,0,3,25,757,-2,-8.3,1519.15,yes
17611,7785.11,1322.35,709.36,0,11,29.125,5665,-5,-17.85,7802.96,yes
17612,3200.68,837.44,538.9683333,0,6,61.33333333,2855,-15,-33.13,3233.81,yes
17613,8524.92,1725.93,777.2454545,0,11,23,4695,-6,-24.78,8549.7,yes
17619,218.52,218.52,218.52,218.52,1,365,127,0,0,218.52,no
17621,2214.66,1744.26,752.82,0,3,41,746,-4,-43.8,2258.46,yes
17624,1217.52,1217.52,1217.52,1217.52,1,365,869,0,0,1217.52,yes
17625,3739.49,2001.62,1869.745,1737.87,2,117,2555,0,0,3739.49,yes
17629,2088.13,663.39,353.0216667,0,6,59.5,1739,-8,-30,2118.13,yes
17633,1950.59,1051.37,672.6966667,0,3,17,845,-10,-67.5,2018.09,yes
17634,5952.39,2667.45,992.065,256.02,6,42.6,1718,0,0,5952.39,yes
17637,932.89,932.89,932.89,932.89,1,365,601,0,0,932.89,yes
17642,712.29,395.3,356.145,316.99,2,56,474,0,0,712.29,no
17644,4701.37,1469.39,400.8858333,0,12,23,2623,-48,-109.26,4810.63,yes
17648,3199.36,1704.15,801.8275,0,4,28.5,879,-1,-7.95,3207.31,yes
17649,861.74,868.49,434.245,0,2,365,399,-1,-6.75,868.49,no
17651,3372.4,1100,567.6416667,0,6,6.666666667,1952,-7,-33.45,3405.85,yes
17652,8446.4,2444.6,940.6266667,0,9,26.8,4604,-17,-19.24,8465.64,yes
17653,524.52,524.52,524.52,524.52,1,365,1033,0,0,524.52,yes
17654,117.55,117.55,117.55,117.55,1,365,41,0,0,117.55,no
17655,5847.32,2186.4,985.7533333,0,6,61.75,2418,-160,-67.2,5914.52,yes
17656,2737.78,1095.72,912.5933333,655.7,3,11,1456,0,0,2737.78,yes
17658,841.1,841.1,841.1,841.1,1,365,594,0,0,841.1,yes
17659,4946.66,1950.77,553.0288889,0,9,37.14285714,2630,-36,-30.6,4977.26,yes
17663,3151.86,1172.72,631.962,0,5,43.66666667,1377,-1,-7.95,3159.81,yes
17664,893.33,893.33,893.33,893.33,1,365,1173,0,0,893.33,yes
17667,5373.95,2910.44,1343.4875,182.74,4,45.33333333,2551,0,0,5373.95,yes
17669,7492.88,2351.8,1498.576,801.8,5,31.25,4394,0,0,7492.88,yes
17671,3686.64,1383.48,795.054,0,5,103.5,1853,-113,-288.63,3975.27,yes
17672,3419.68,3445.18,1722.59,0,2,365,1979,-3,-25.5,3445.18,yes
17673,3523.67,1146.45,880.9175,445.47,4,52.33333333,3108,0,0,3523.67,yes
17674,844.68,844.68,844.68,844.68,1,365,962,0,0,844.68,yes
17676,2261.16,869.4,565.29,33,4,85,1396,0,0,2261.16,yes
17682,5505.04,1154.64,920.0066667,0,6,62.75,2776,-2,-15,5520.04,yes
17685,5801.64,1480.7,1160.328,10.5,5,26,2968,0,0,5801.64,yes
17686,13587.34,4984.22,2717.468,37.92,5,45.25,5917,0,0,13587.34,yes
17690,10256.1,2430.9,932.3727273,220.2,11,26.6,3770,0,0,10256.1,yes
17694,283.12,283.12,283.12,283.12,1,365,184,0,0,283.12,no
17696,5775.18,1290.75,531.4490909,0,11,42.33333333,4312,-24,-70.76,5845.94,yes
17700,3479.09,1903.64,876.21,0,4,67,1524,-5,-25.75,3504.84,yes
17702,4961.76,2539.71,1262.4775,0,4,48,3785,-23,-88.15,5049.91,yes
17703,1277.6,690.92,638.8,586.68,2,29,952,0,0,1277.6,yes
17705,3201.7,913.2,533.6166667,299,6,38.4,1762,0,0,3201.7,yes
17706,23948.07,8374.43,1734.896429,0,14,25.4,8929,-41,-340.48,24288.55,yes
17709,137.45,137.45,137.45,137.45,1,365,17,0,0,137.45,no
17711,681,681,681,681,1,365,364,0,0,681,yes
17714,153,153,153,153,1,365,92,0,0,153,no
17716,9604.82,3414.84,2401.205,1874.12,4,47.66666667,5474,0,0,9604.82,yes
17719,13305.36,1856.72,888.9066667,0,15,12.90909091,5850,-11,-28.24,13333.6,yes
17720,2763.34,1275.46,921.1133333,306,3,127,1284,0,0,2763.34,yes
17722,7482.34,3757.44,1505.148,0,5,88,4565,-23,-43.4,7525.74,yes
17724,1007.7,1007.7,1007.7,1007.7,1,365,194,0,0,1007.7,yes
17725,7133.35,1267.71,720.13,0,10,25.16666667,4602,-21,-67.95,7201.3,yes
17730,8567.82,1478.5,952.6744444,0,9,31.14285714,6437,-5,-6.25,8574.07,yes
17731,2347.42,942.53,677.3325,0,4,27,1053,-101,-361.91,2709.33,yes
17732,303.97,303.97,303.97,303.97,1,365,93,0,0,303.97,no
17733,587.05,587.05,587.05,587.05,1,365,281,0,0,587.05,yes
17734,1327.8,1060.08,663.9,267.72,2,96,950,0,0,1327.8,yes
17735,31478.56,3176.65,2098.570667,705.7,15,17.92857143,19638,0,0,31478.56,yes
17736,917.8,917.8,917.8,917.8,1,365,666,0,0,917.8,yes
17738,4272.27,2324.82,1071.9925,0,4,66.5,1879,-2,-15.7,4287.97,yes
17739,2861.71,1162.86,716.7525,0,4,81.5,903,-5,-5.3,2867.01,yes
17744,3774.86,1166.6,943.715,698.82,4,35.66666667,4776,0,0,3774.86,yes
17747,214.2,214.2,214.2,214.2,1,365,36,0,0,214.2,yes
17750,3172.66,947.33,793.165,487.76,4,16.66666667,6651,0,0,3172.66,yes
17752,80.64,80.64,80.64,80.64,1,365,192,0,0,80.64,no
17754,1634.37,868.26,555.57,0,3,118,2257,-49,-32.34,1666.71,yes
17757,9895.46,1102.7,472.1552381,0,21,13,5446,-4,-19.8,9915.26,yes
17758,4444.15,1745.31,888.83,108.95,5,24,2769,0,0,4444.15,yes
17759,462.25,411.4,231.125,50.85,2,0,212,0,0,462.25,yes
17760,439.32,439.32,439.32,439.32,1,365,434,0,0,439.32,yes
17764,762.57,762.57,762.57,762.57,1,365,453,0,0,762.57,yes
17768,1327.78,1327.78,1327.78,1327.78,1,365,478,0,0,1327.78,yes
17769,5492.94,2044.67,1373.235,825.86,4,60,3186,0,0,5492.94,yes
17771,305.45,305.45,305.45,305.45,1,365,292,0,0,305.45,yes
17774,2902.17,1140.65,967.39,681.87,3,79,1281,0,0,2902.17,yes
17779,939.73,939.73,,939.73,1,365,743,0,0,939.73,yes
17783,365.86,365.86,365.86,365.86,1,365,157,0,0,365.86,yes
17786,326.13,326.13,326.13,326.13,1,365,150,0,0,326.13,yes
17787,1865.19,736.28,466.2975,149.02,4,72,910,0,0,1865.19,no
17788,26.75,26.75,26.75,26.75,1,365,5,0,0,26.75,yes
17790,4357.68,561.92,363.14,1.9,12,21.72727273,1913,0,0,4357.68,yes
17796,1879.2,974.4,626.4,348.65,3,27.5,480,0,0,1879.2,yes
17797,868.93,868.93,868.93,868.93,1,365,701,0,0,868.93,yes
17799,6647.3,1770.81,667.715,0,10,24.25,3379,-3,-29.85,6677.15,yes
17800,2309.55,531.9,384.925,285.7,6,42.8,1451,0,0,2309.55,yes
17802,1819.24,1595.04,617.48,0,3,192,1236,-9,-33.2,1852.44,yes
17809,10355.97,2808,1150.781111,0,9,34.57142857,2565,-1,-1.06,10357.03,yes
17812,699.1,699.1,699.1,699.1,1,365,450,0,0,699.1,yes
17816,46.53,36.33,23.265,10.2,2,96,49,0,0,46.53,yes
17819,12892.72,3666.7,1848.074286,0,7,37.2,3230,-4,-43.8,12936.52,yes
17837,860.33,350.98,219.07,0,4,7.5,275,-1,-15.95,876.28,yes
17838,5081.91,2265.11,1693.97,843.15,3,39,2683,0,0,5081.91,yes
17848,2671.56,892.32,333.945,97.4,8,32.28571429,1371,0,0,2671.56,yes
17858,11154.45,4080,1239.383333,238.8,9,31.25,7672,0,0,11154.45,yes
17861,4141.83,2401.69,697.2383333,0,6,45.5,3121,-20,-41.6,4183.43,yes
17863,4918.52,1464.06,1229.63,1017.02,4,74.33333333,4635,0,0,4918.52,yes
17864,724.9,724.9,724.9,724.9,1,365,1198,0,0,724.9,yes
17865,21102.55,3760.3,1333.255,0,16,23,10988,-30,-229.53,21332.08,yes
17867,3974.26,3411.9,797.402,0,5,48,1871,-1,-12.75,3987.01,yes
17870,2142.19,1305.6,357.0316667,53.3,6,48.4,1405,0,0,2142.19,yes
17871,155.9,155.9,155.9,155.9,1,365,182,0,0,155.9,no
17873,4456.59,1602.7,910.278,0,5,62.66666667,2749,-48,-94.8,4551.39,yes
17883,249.2,249.2,249.2,249.2,1,365,137,0,0,249.2,yes
17886,1213.62,694.07,606.81,519.55,2,38,774,0,0,1213.62,yes
17888,858.13,365.28,197.28,0,5,64.66666667,1727,-349,-128.27,986.4,yes
17891,203.86,203.86,203.86,203.86,1,365,393,0,0,203.86,no
17892,443.25,443.25,443.25,443.25,1,365,223,0,0,443.25,yes
17894,2626.66,897.22,437.7766667,256.45,6,15.8,994,0,0,2626.66,yes
17898,237.22,237.22,237.22,237.22,1,365,336,0,0,237.22,yes
17905,1694.98,626.93,564.9933333,502.6,3,108,741,0,0,1694.98,yes
17913,626.35,626.35,626.35,626.35,1,365,305,0,0,626.35,yes
17917,688.54,376.5,344.27,312.04,2,106,382,0,0,688.54,yes
17920,6728.11,1613.24,747.5677778,231.65,9,32.875,4396,0,0,6728.11,yes
17921,1924.06,876.76,641.3533333,518.48,3,59,960,0,0,1924.06,yes
17923,207.5,207.5,207.5,207.5,1,365,50,0,0,207.5,no
17924,1070.3,669.6,223.2,0,5,72,240,-9,-45.7,1116,yes
17928,264.31,264.31,264.31,264.31,1,365,116,0,0,264.31,yes
17929,2631.8,1088,877.2666667,588.6,3,97.5,332,0,0,2631.8,yes
17930,2092.02,1340.64,1046.01,751.38,2,77,1635,0,0,2092.02,yes
17932,2594.54,1693.24,1297.27,901.3,2,37,1682,0,0,2594.54,yes
17937,10648.92,3541.08,2129.784,998.16,5,61.75,4356,0,0,10648.92,yes
17939,99.14,99.14,99.14,99.14,1,365,40,0,0,99.14,no
17950,825.73,585.42,278.6033333,0,3,0,549,-24,-10.08,835.81,yes
17951,1230.9,853.2,416.2,0,3,15,740,-6,-17.7,1248.6,yes
17954,5739.4,1242.56,412.625,0,14,27.11111111,6498,-5,-37.35,5776.75,yes
17956,12.75,12.75,12.75,12.75,1,365,1,0,0,12.75,no
17964,809.38,809.38,809.38,809.38,1,365,536,0,0,809.38,yes
17965,5490.18,1186.19,549.018,64.65,10,25.55555556,3509,0,0,5490.18,yes
17966,1874.97,618.35,468.7425,378,4,36.33333333,3610,0,0,1874.97,yes
17974,482.86,482.86,482.86,482.86,1,365,230,0,0,482.86,yes
17975,11925.77,2202.65,1001.7475,0,12,24.6,4226,-16,-95.2,12020.97,yes
17979,1577.94,923.2,399.46,0,4,45,873,-2,-19.9,1597.84,yes
17987,198.57,198.57,198.57,198.57,1,365,261,0,0,198.57,no
17988,408.47,236.58,69.73666667,0,6,52.25,76,-1,-9.95,418.42,yes
17991,93.35,87.45,46.675,5.9,2,0,25,0,0,93.35,no
17994,629.69,307.25,113.0816667,0,6,56,497,-24,-48.8,678.49,no
17997,3945.16,1805.19,986.29,361.42,4,9.666666667,4857,0,0,3945.16,yes
17999,596.98,596.98,596.98,596.98,1,365,337,0,0,596.98,yes
18008,6677.06,2460,953.8657143,17,7,19,5000,0,0,6677.06,yes
18016,1534.25,594.15,511.4166667,433.2,3,88,708,0,0,1534.25,yes
18017,344,179,172,165,2,141,200,0,0,344,yes
18036,867.11,475.3,433.555,391.81,2,140,526,0,0,867.11,yes
18040,602,602,602,602,1,365,242,0,0,602,yes
18041,8419.05,996.37,,0,17,17.46666667,7666,-9,-22.25,8441.3,yes
18043,1408.91,1005.49,704.455,403.42,2,160,721,0,0,1408.91,yes
18044,3389.78,953.26,484.2542857,130.75,7,31.83333333,1797,0,0,3389.78,yes
18048,172.29,168.49,86.145,3.8,2,0,127,0,0,172.29,no
18055,10473.99,2609.32,1313.255,0,8,39.66666667,3446,-5,-32.05,10506.04,yes
18061,6002.78,1801.86,750.3475,305.4,8,36.28571429,3894,0,0,6002.78,yes
18065,3793.38,1131.57,422.9033333,0,9,25.71428571,1575,-3,-12.75,3806.13,yes
18069,3238.03,1186.8,810.745,0,4,73,1826,-1,-4.95,3242.98,yes
18075,5858.99,1321.79,494.335,0,12,35.85714286,3022,-27,-73.03,5932.02,yes
18077,5245.18,987.31,749.3114286,462.39,7,43.5,3985,0,0,5245.18,yes
18078,336.13,197.94,168.065,138.19,2,41,145,0,0,336.13,no
18079,6687.81,5005.27,3343.905,1682.54,2,111,15777,0,0,6687.81,yes
18081,588.75,304.35,294.375,284.4,2,21,153,0,0,588.75,yes
18084,-2.95,0,0,0,1,365,0,-1,-2.95,0,yes
18087,2917.32,3202.92,1067.64,0,3,365,3906,-336,-285.6,3202.92,no
18092,18536.02,4857.12,2317.0025,787.2,8,34.71428571,10926,0,0,18536.02,yes
18093,5266.86,2613.6,1322.49,0,4,90.5,3396,-11,-23.1,5289.96,yes
18094,7579.26,2217,1515.852,574.2,5,38.5,7500,0,0,7579.26,yes
18097,5918.74,2469.84,1183.748,479.88,5,56.5,4413,0,0,5918.74,yes
18101,322.55,322.55,322.55,322.55,1,365,67,0,0,322.55,yes
18106,430.7,430.7,430.7,430.7,1,365,128,0,0,430.7,no
18108,264.65,271,135.5,0,2,365,84,-2,-6.35,271,no
18109,13166.62,1312.07,632.4533333,0,21,15.625,9964,-17,-114.9,13281.52,yes
18112,419.13,419.13,419.13,419.13,1,365,245,0,0,419.13,yes
18114,220.1,220.1,220.1,220.1,1,365,55,0,0,220.1,no
18116,3754.39,870.08,536.3414286,104.8,7,21.33333333,1962,0,0,3754.39,yes
18118,12403.3,1263.99,541.7978261,0,23,12.47058824,6379,-5,-58.05,12461.35,yes
18122,328.24,328.24,328.24,328.24,1,365,168,0,0,328.24,yes
18125,3075.79,1815.94,769.36,0,4,56.5,2264,-1,-1.65,3077.44,yes
18127,471.15,471.15,471.15,471.15,1,365,105,0,0,471.15,yes
18129,112.55,112.55,112.55,112.55,1,365,48,0,0,112.55,no
18135,406.08,406.08,406.08,406.08,1,365,332,0,0,406.08,yes
18136,1603.97,895.82,542.1566667,0,3,107,823,-6,-22.5,1626.47,yes
18144,5528.7,1221.6,614.3,267.1,9,32.25,2647,0,0,5528.7,yes
18145,3012.08,1646.61,1506.04,1365.47,2,107,2532,0,0,3012.08,yes
18147,308.88,308.88,308.88,308.88,1,365,200,0,0,308.88,yes
18149,1771.77,981.7,885.885,790.07,2,58,927,0,0,1771.77,yes
18150,1146.12,610.92,573.06,535.2,2,61,652,0,0,1146.12,yes
18155,707.94,409.77,243.9133333,0,3,121,550,-8,-23.8,731.74,yes
18156,613.65,613.65,613.65,613.65,1,365,213,0,0,613.65,yes
18160,1023.8,1023.8,1023.8,1023.8,1,365,522,0,0,1023.8,yes
18161,1978.83,874.51,659.61,337.29,3,89,967,0,0,1978.83,yes
18167,1996.02,1996.02,1996.02,1996.02,1,365,492,0,0,1996.02,yes
18170,2534.36,1288.85,1267.18,1245.51,2,105,940,0,0,2534.36,yes
18171,1800.38,775.01,364.636,0,5,85,542,-4,-22.8,1823.18,yes
18172,16370.52,3479.72,1264.163077,0,13,17.66666667,6980,-11,-63.6,16434.12,yes
18173,4663.36,2764.44,1554.453333,920.52,3,37,2880,0,0,4663.36,yes
18177,2760.75,869.65,464.6666667,0,6,24,1506,-5,-27.25,2788,yes
18179,3122.58,1179.3,780.645,210,4,27.66666667,2319,0,0,3122.58,yes
18180,1861.35,975.03,930.675,886.32,2,5,1793,0,0,1861.35,yes
18185,304.25,304.25,304.25,304.25,1,365,183,0,0,304.25,no
18188,1117.7,1117.7,1117.7,1117.7,1,365,410,0,0,1117.7,yes
18189,1974.5,1980.4,990.2,0,2,365,1090,-2,-5.9,1980.4,yes
18190,274.51,171.46,94.82,0,3,138,140,,-9.95,284.46,no
18191,207.8,207.8,207.8,207.8,1,365,140,0,0,207.8,no
18196,1372.75,1372.75,1372.75,1372.75,1,365,644,0,0,1372.75,yes
18198,12677.49,1961.38,798.899375,0,16,14.41666667,10117,-91,-104.9,12782.39,yes
18203,160.42,160.42,160.42,160.42,1,365,43,0,0,160.42,no
18204,3985.76,2402.36,1333.386667,0,3,82,2708,-2,-14.4,4000.16,yes
18210,621.8,621.8,621.8,621.8,1,365,236,0,0,621.8,yes
18211,815.9,435.5,407.95,380.4,2,142,452,0,0,815.9,yes
18219,4066.36,672.08,508.295,165.1,8,31.14285714,1633,0,0,4066.36,yes
18221,2237.64,899.11,561.485,0,4,47,1414,-2,-8.3,2245.94,yes
18223,10824.25,1666.82,606.8233333,0,18,23.44444444,4688,-36,-98.57,10922.82,yes
18224,158.95,158.95,,158.95,1,365,69,0,0,158.95,no
18225,8170.93,1925.21,826.963,0,10,41.33333333,4983,-24,-98.7,8269.63,yes
18226,12972.61,2393.38,1297.686,0,10,26.75,9202,-1,-4.25,12976.86,yes
18229,12175.04,1514.1,936.5415385,718.4,13,21.16666667,3672,0,0,12175.04,yes
18230,5035.8,1441.32,852.8,0,6,42.33333333,2532,-12,-81,5116.8,yes
18231,2066.17,671.02,347.2116667,0,6,23.75,821,-13,-17.1,2083.27,no
18232,1554.97,786.64,391.3675,0,4,19.5,974,-3,-10.5,1565.47,yes
18235,2324.48,1422.87,1162.24,901.61,2,97,2126,0,0,2324.48,yes
18236,1991.62,598,497.905,348.2,4,36.66666667,875,0,0,1991.62,yes
18237,1487.69,826.58,743.845,661.11,2,14,927,0,0,1487.69,yes
18241,3556.35,1030.3,324.6681818,0,11,12,1837,-4,-15,3571.35,yes
18242,2378.39,1385.23,1189.195,993.16,2,17,1381,0,0,2378.39,yes
18246,990.6,990.6,990.6,990.6,1,365,300,0,0,990.6,yes
18248,783.02,496.46,201.005,0,4,63,511,-10,-21,804.02,no
18252,208.8,208.8,208.8,208.8,1,365,40,0,0,208.8,yes
18257,4348.81,1946.27,551.55125,0,8,44.75,1983,-30,-63.6,4412.41,yes
18259,993.6,993.6,993.6,993.6,1,365,294,0,0,993.6,yes
18260,2595,557.07,330.4,0,8,36.6,1478,-9,-48.2,2643.2,no
18262,149.48,149.48,149.48,149.48,1,365,182,0,0,149.48,no
18263,2528.44,1468.76,1264.22,1059.68,2,96,3132,0,0,2528.44,yes
18265,1329.8,1329.8,1329.8,1329.8,1,365,641,0,0,1329.8,yes
18268,0,25.5,12.75,0,2,365,2,-2,-25.5,25.5,no
18270,277.75,316,158,0,2,365,88,-3,-38.25,316,yes
18272,6214.15,2325.19,1245.59,0,5,43.66666667,4473,-6,-13.8,6227.95,yes
18273,153,153,153,153,1,365,60,0,0,153,yes
18277,-12.75,0,0,0,1,365,0,-1,-12.75,0,yes
18281,80.82,80.82,80.82,80.82,1,365,54,0,0,80.82,no
18283,3049.23,650.96,338.8033333,7.5,9,23.25,2063,0,0,3049.23,yes
